,country,duration_seconds,english_cname,file_id,file_name,file_url,genus,latitude,license,location,longitude,recordist,recordist_url,sonogram_url,species,type,remarks,full_name
1049,United States,60,Great Horned Owl,341467,XC341467.mp3,https://www.xeno-canto.org/341467/download,Bubo,34.195,http://creativecommons.org/licenses/by-nc-sa/4.0/,"East Loma Alta Drive, Altadena, Los Angeles County, California, United States",-118.1199,Lance A. M. Benner,https://www.xeno-canto.org/contributor/MDZVOPUOXU,https://www.xeno-canto.org/sounds/uploaded/MDZVOPUOXU/ffts/XC341467-med.png,virginianus,"begging call, juvenile","XC341467 © Lance A. M. Benner // East Loma Alta Drive, Altadena, Los Angeles County, California (34.195, -118.1199), United States // 460m // 20:35h, 2016-10-26 // begging call, juvenile // Begging calls recorded in a suburban neighborhood by two HY great horned owls.   I saw the closer bird, which is much louder on the recording.   /  / Equipment: Sony PCM-M10 recorder and a Sennheiser ME67 microphone. / Edits to the file: trimmed at both ends.  /  / bird-seen:yes /  / playback-used:no",Great Horned Owl (Bubo virginianus)
1050,United States,3,Green-tailed Towhee,400120,XC400120.mp3,https://www.xeno-canto.org/400120/download,Pipilo,32.5547,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Dairymart Ponds, San Diego County, California, United States",-117.0634,Paul Marvin,https://www.xeno-canto.org/contributor/RFTXRYBVBX,https://www.xeno-canto.org/sounds/uploaded/RFTXRYBVBX/ffts/XC400120-med.png,chlorurus,call,"XC400120 Â© Paul Marvin // Dairymart Ponds, San Diego County, California (32.5547, -117.0634), United States // 10m // 08:33h, 2018-01-21 // call // not seen calling but saw it before this call /  / bird-seen:no /  / playback-used:no",Green-tailed Towhee (Pipilo chlorurus)
1051,United States,10,Green-tailed Towhee,126425,XC126425.mp3,https://www.xeno-canto.org/126425/download,Pipilo,34.2191,http://creativecommons.org/licenses/by-nc-sa/3.0/,"Bluff Lake, San Bernardino Mountains, San Bernardino, California, United States",-116.9728,Richard E. Webster,https://www.xeno-canto.org/contributor/KZYUWIRZVH,https://www.xeno-canto.org/sounds/uploaded/KZYUWIRZVH/ffts/XC126425-med.png,chlorurus,song,"XC126425 © Richard E. Webster // Bluff Lake, San Bernardino Mountains, San Bernardino, California (34.2191, -116.9728), United States // 2300m // 18:40h, 2001-05-22 // song // Individual No 2 recorded here today; two songs /  / bird-seen:yes /  / playback-used:no",Green-tailed Towhee (Pipilo chlorurus)
1052,United States,11,Green-tailed Towhee,451027,XC451027.mp3,https://www.xeno-canto.org/451027/download,Pipilo,32.5547,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Dairymart Ponds, San Diego County, California, United States",-117.0634,Paul Marvin,https://www.xeno-canto.org/contributor/RFTXRYBVBX,https://www.xeno-canto.org/sounds/uploaded/RFTXRYBVBX/ffts/XC451027-med.png,chlorurus,call,"XC451027 Â© Paul Marvin // Dairymart Ponds, San Diego County, California (32.5547, -117.0634), United States // 10m // 07:33h, 2018-10-26 // call //  /  / bird-seen:yes /  / playback-used:no",Green-tailed Towhee (Pipilo chlorurus)
1053,United States,12,Green-tailed Towhee,256580,XC256580.mp3,https://www.xeno-canto.org/256580/download,Pipilo,40.6148,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Island Lake, Elko County, Nevada, United States",-115.3816,Michael Lester,https://www.xeno-canto.org/contributor/WGNMHUVNUB,https://www.xeno-canto.org/sounds/uploaded/WGNMHUVNUB/ffts/XC256580-med.png,chlorurus,song,"XC256580 © Michael Lester // Island Lake, Elko County, Nevada (40.6148, -115.3816), United States // 2900m // 11:00h, 2015-07-03 // song // High pass filter (2000 Hz, 6dB roll off); Amplified (20dB) /  / bird-seen:no /  / playback-used:no",Green-tailed Towhee (Pipilo chlorurus)
1054,United States,12,Green-tailed Towhee,126476,XC126476.mp3,https://www.xeno-canto.org/126476/download,Pipilo,34.186,http://creativecommons.org/licenses/by-nc-sa/3.0/,"Santa Ana River Valley, San Bernardino Mountains, United States",-116.9004,Richard E. Webster,https://www.xeno-canto.org/contributor/KZYUWIRZVH,https://www.xeno-canto.org/sounds/uploaded/KZYUWIRZVH/ffts/XC126476-med.png,chlorurus,call,"XC126476 © Richard E. Webster // Santa Ana River Valley, San Bernardino Mountains (34.186, -116.9004), United States // 2100m // 11:00h, 2001-06-03 // call // extracted from 2100m cut 060301, greatly amplified, hiss reduction, and otherwise abused to illustrate vocalizations I don't know very well, these tick and high notes, which are almost inaudible in original recording; I do not know context but a pair was present /  / bird-seen:yes /  / playback-used:no",Green-tailed Towhee (Pipilo chlorurus)
1055,United States,13,Green-tailed Towhee,462128,XC462128.mp3,https://www.xeno-canto.org/462128/download,Pipilo,37.936,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Mono Lake, south end, California, United States",-119.0284,Paul Marvin,https://www.xeno-canto.org/contributor/RFTXRYBVBX,https://www.xeno-canto.org/sounds/uploaded/RFTXRYBVBX/ffts/XC462128-med.png,chlorurus,call,"XC462128 Â© Paul Marvin // Mono Lake, south end, California (37.936, -119.0284), United States // 2000m // 10:44h, 2013-05-15 // call //  /  / bird-seen:no /  / playback-used:no",Green-tailed Towhee (Pipilo chlorurus)
1056,United States,14,Green-tailed Towhee,126430,XC126430.mp3,https://www.xeno-canto.org/126430/download,Pipilo,36.548,http://creativecommons.org/licenses/by-nc-sa/3.0/,"Hunter Mountain, Death Valley National Park, Inyo County, United States",-117.4878,Richard E. Webster,https://www.xeno-canto.org/contributor/KZYUWIRZVH,https://www.xeno-canto.org/sounds/uploaded/KZYUWIRZVH/ffts/XC126430-med.png,chlorurus,song,"XC126430 © Richard E. Webster // Hunter Mountain, Death Valley National Park, Inyo County (36.548, -117.4878), United States // 2200m // ?h, 1995-05-12 // song // Individual No 3 recorded here today; two songs /  / bird-seen:yes /  / playback-used:no // also:  Black-throated Grey Warbler",Green-tailed Towhee (Pipilo chlorurus)
1057,United States,18,Green-tailed Towhee,324992,XC324992.mp3,https://www.xeno-canto.org/324992/download,Pipilo,40.6456,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Thomas Creek Trail, Elko County, Nevada, United States",-115.4063,Jim Holmes,https://www.xeno-canto.org/contributor/FIDXCHEYJO,https://www.xeno-canto.org/sounds/uploaded/FIDXCHEYJO/ffts/XC324992-med.png,chlorurus,song,"XC324992 © Jim Holmes // Thomas Creek Trail, Elko County, Nevada (40.6456, -115.4063), United States // 2400m // 05:30h, 2016-06-29 // song //  /  / bird-seen:yes /  / playback-used:no",Green-tailed Towhee (Pipilo chlorurus)
1058,United States,18,Green-tailed Towhee,449571,XC449571.mp3,https://www.xeno-canto.org/449571/download,Pipilo,32.5547,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Dairymart Ponds, San Diego County, California, United States",-117.0634,Paul Marvin,https://www.xeno-canto.org/contributor/RFTXRYBVBX,https://www.xeno-canto.org/sounds/uploaded/RFTXRYBVBX/ffts/XC449571-med.png,chlorurus,call,"XC449571 Â© Paul Marvin // Dairymart Ponds, San Diego County, California (32.5547, -117.0634), United States // 10m // 09:01h, 2018-11-10 // call //  /  / bird-seen:yes /  / playback-used:no",Green-tailed Towhee (Pipilo chlorurus)
1059,United States,19,Green-tailed Towhee,449549,XC449549.mp3,https://www.xeno-canto.org/449549/download,Pipilo,32.5547,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Dairymart Ponds, San Diego County, California, United States",-117.0634,Paul Marvin,https://www.xeno-canto.org/contributor/RFTXRYBVBX,https://www.xeno-canto.org/sounds/uploaded/RFTXRYBVBX/ffts/XC449549-med.png,chlorurus,call,"XC449549 Â© Paul Marvin // Dairymart Ponds, San Diego County, California (32.5547, -117.0634), United States // 10m // 08:43h, 2018-11-12 // call // one bird /  / bird-seen:yes /  / playback-used:no",Green-tailed Towhee (Pipilo chlorurus)
1060,United States,19,Green-tailed Towhee,422417,XC422417.mp3,https://www.xeno-canto.org/422417/download,Pipilo,38.3075,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Coleville, Mono County, California, United States",-119.4144,Bobby Wilcox,https://www.xeno-canto.org/contributor/YHKQPPJDVP,https://www.xeno-canto.org/sounds/uploaded/YHKQPPJDVP/ffts/XC422417-med.png,chlorurus,call,"XC422417 Â© Bobby Wilcox // Coleville, Mono County, California (38.3075, -119.4144), United States // 2500m // 06:30h, 2018-06-20 // call // About 30ft away in sagebrush/montane shrubland. /  / bird-seen:yes /  / playback-used:no",Green-tailed Towhee (Pipilo chlorurus)
1061,United States,19,Green-tailed Towhee,126440,XC126440.mp3,https://www.xeno-canto.org/126440/download,Pipilo,36.548,http://creativecommons.org/licenses/by-nc-sa/3.0/,"Hunter Mountain, Death Valley National Park, Inyo County, United States",-117.4878,Richard E. Webster,https://www.xeno-canto.org/contributor/KZYUWIRZVH,https://www.xeno-canto.org/sounds/uploaded/KZYUWIRZVH/ffts/XC126440-med.png,chlorurus,song,"XC126440 © Richard E. Webster // Hunter Mountain, Death Valley National Park, Inyo County (36.548, -117.4878), United States // 2300m // ?h, 1995-05-12 // song //  /  / bird-seen:yes /  / playback-used:no",Green-tailed Towhee (Pipilo chlorurus)
1062,United States,19,Green-tailed Towhee,126435,XC126435.mp3,https://www.xeno-canto.org/126435/download,Pipilo,34.2191,http://creativecommons.org/licenses/by-nc-sa/3.0/,"Bluff Lake, San Bernardino Mountains, San Bernardino, California, United States",-116.9728,Richard E. Webster,https://www.xeno-canto.org/contributor/KZYUWIRZVH,https://www.xeno-canto.org/sounds/uploaded/KZYUWIRZVH/ffts/XC126435-med.png,chlorurus,song,"XC126435 © Richard E. Webster // Bluff Lake, San Bernardino Mountains, San Bernardino, California (34.2191, -116.9728), United States // 2400m // 17:30h, 2001-05-22 // song // Individual No 1 recorded here today /  / bird-seen:yes /  / playback-used:no",Green-tailed Towhee (Pipilo chlorurus)
1063,United States,24,Green-tailed Towhee,165366,XC165366.mp3,https://www.xeno-canto.org/165366/download,Pipilo,37.9198,http://creativecommons.org/licenses/by-nc-sa/3.0/,"Poopenaut Valley, Tuolumne River, Yosemite National Park (near  Groveland), Tuolumne County, California, United States",-119.8176,Matt Brady,https://www.xeno-canto.org/contributor/SWDUSZIBPR,https://www.xeno-canto.org/sounds/uploaded/SWDUSZIBPR/ffts/XC165366-med.png,chlorurus,song,"XC165366 © Matt Brady // Poopenaut Valley, Tuolumne River, Yosemite National Park (near  Groveland), Tuolumne County, California (37.9198, -119.8176), United States // 1000m // 09:30h, 2011-05-31 // song // This bird was a migrant in the area, though they breed on adjacent mountain slopes. It was singing from close range, from a large bush in a meadow along the south bank of the Tuolumne River, just below Hetch Hetchy Reservoir. I recorded it with the internal mic of my iPhone (hence the fairly poor quality of the recording). /  / bird-seen:yes /  / playback-used:no",Green-tailed Towhee (Pipilo chlorurus)
1064,United States,26,Green-tailed Towhee,140675,XC140675.mp3,https://www.xeno-canto.org/140675/download,Pipilo,38.6966,http://creativecommons.org/licenses/by-nc-sa/3.0/,"Eldorado National Forest (near  South Lake Tahoe), Alpine, California, United States",-119.9907,Brian Sullivan,https://www.xeno-canto.org/contributor/VOEKEMCZOC,https://www.xeno-canto.org/sounds/uploaded/VOEKEMCZOC/ffts/XC140675-med.png,chlorurus,song,"XC140675 © Brian Sullivan // Eldorado National Forest (near  South Lake Tahoe), Alpine, California (38.6966, -119.9907), United States // 2600m // 05:00h, 2013-06-22 // song // Bird singing from shrubby thicket near meadow edge. Here is the eBird checklist: http://ebird.org/ebird/view/checklist?subID=S14495832. /  / bird-seen:yes /  / playback-used:no // also:  Clark's Nutcracker, American Dusky Flycatcher",Green-tailed Towhee (Pipilo chlorurus)
1065,United States,27,Green-tailed Towhee,451006,XC451006.mp3,https://www.xeno-canto.org/451006/download,Pipilo,32.5547,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Dairymart Ponds, San Diego County, California, United States",-117.0634,Paul Marvin,https://www.xeno-canto.org/contributor/RFTXRYBVBX,https://www.xeno-canto.org/sounds/uploaded/RFTXRYBVBX/ffts/XC451006-med.png,chlorurus,call,"XC451006 Â© Paul Marvin // Dairymart Ponds, San Diego County, California (32.5547, -117.0634), United States // 10m // 07:23h, 2018-11-05 // call // various calls /  / bird-seen:yes /  / playback-used:no",Green-tailed Towhee (Pipilo chlorurus)
1066,United States,30,Green-tailed Towhee,62124,XC62124.mp3,https://www.xeno-canto.org/62124/download,Pipilo,40.321,http://creativecommons.org/licenses/by-nc-nd/2.5/,"Mill Creek, Tehema County, California, United States",-121.427,Luke Owens,https://www.xeno-canto.org/contributor/XVYCDHOVGA,https://www.xeno-canto.org/sounds/uploaded/XVYCDHOVGA/ffts/XC62124-med.png,chlorurus,song,"XC62124 © Luke Owens // Mill Creek, Tehema County, California (40.321, -121.427), United States // ?m // 08:21h, 2010-07-01 // song // also:  Dark-eyed Junco, Western Tanager",Green-tailed Towhee (Pipilo chlorurus)
1067,United States,34,Green-tailed Towhee,58810,XC58810.mp3,https://www.xeno-canto.org/58810/download,Pipilo,40.321,http://creativecommons.org/licenses/by-nc-nd/2.5/,"Mill Creek, Tehema County, California, United States",-121.427,Luke Owens,https://www.xeno-canto.org/contributor/XVYCDHOVGA,https://www.xeno-canto.org/sounds/uploaded/XVYCDHOVGA/ffts/XC58810-med.png,chlorurus,Song,"XC58810 © Luke Owens // Mill Creek, Tehema County, California (40.321, -121.427), United States // 1250m // 06:21h, 2010-07-01 // Song // also:  Mountain Quail, Audubon's Warbler, Mountain Chickadee",Green-tailed Towhee (Pipilo chlorurus)
1068,United States,37,Green-tailed Towhee,126437,XC126437.mp3,https://www.xeno-canto.org/126437/download,Pipilo,37.7634,http://creativecommons.org/licenses/by-nc-sa/3.0/,"Merced Grove, near Crane Flat, Yosemite NP, California, United States",-119.8423,Richard E. Webster,https://www.xeno-canto.org/contributor/KZYUWIRZVH,https://www.xeno-canto.org/sounds/uploaded/KZYUWIRZVH/ffts/XC126437-med.png,chlorurus,song,"XC126437 © Richard E. Webster // Merced Grove, near Crane Flat, Yosemite NP, California (37.7634, -119.8423), United States // 1800m // ?h, 1995-07-04 // song // Nice comparison of Green-tailed Towhee with Fox Sparrow (but some hiss in the first part from passing wind or car) /  / bird-seen:yes /  / playback-used:no // also:  Fox Sparrow",Green-tailed Towhee (Pipilo chlorurus)
1069,United States,38,Green-tailed Towhee,445179,XC445179.mp3,https://www.xeno-canto.org/445179/download,Pipilo,39.3055,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Yuba Gap, Placer County, California, United States",-120.6122,Ed Pandolfino,https://www.xeno-canto.org/contributor/FVNPWGEQCT,https://www.xeno-canto.org/sounds/uploaded/FVNPWGEQCT/ffts/XC445179-med.png,chlorurus,call,"XC445179 Â© Ed Pandolfino // Yuba Gap, Placer County, California (39.3055, -120.6122), United States // 1700m // 07:56h, 2016-07-11 // call // Note the Fox Sparrow (P. i. megarhycha) metallic 'chink' calls in between the GTTO 'mews' /  / bird-seen:yes /  / playback-used:no // also:  Thick-billed Fox Sparrow",Green-tailed Towhee (Pipilo chlorurus)
1070,United States,38,Green-tailed Towhee,325010,XC325010.mp3,https://www.xeno-canto.org/325010/download,Pipilo,40.614,http://creativecommons.org/licenses/by-nc-sa/4.0/,"Island Lake Trail, Elko County, Nevada, United States",-115.3762,Jim Holmes,https://www.xeno-canto.org/contributor/FIDXCHEYJO,https://www.xeno-canto.org/sounds/uploaded/FIDXCHEYJO/ffts/XC325010-med.png,chlorurus,song,"XC325010 Â© Jim Holmes // Island Lake Trail, Elko County, Nevada (40.614, -115.3762), United States // 2800m // 05:00h, 2016-06-28 // song //  /  / bird-seen:yes /  / playback-used:no",Green-tailed Towhee (Pipilo chlorurus caniceps)
